use_static_covariates,use_covariates,use_encoders,sample_weight,input_chunk_length,hidden_size,ff_size,num_blocks,dropout,norm_type,batch_size,n_epochs,normalize_before,activation,optimizer,optimizer_kwargs.lr,optimizer_kwargs.weight_decay,WIS_1,WIS_2,WIS_3,WIS,WIS_std,error_flag,error_msg
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,37594.062980745875,62616.053792517,33083.31937500001,44431.145382754294,12989.864571344026,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,36447.27379874271,40076.43076409136,36518.92936254859,37680.87797512755,1694.1641997339561,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,71788.14989234085,68860.09801293732,56210.40157161078,65619.54982562964,6759.803996256074,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,71657.15937530369,68815.9420550899,56131.31664358601,65534.80602465986,6749.683368877251,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,71883.0683861759,69257.84958318148,55969.85863110423,65703.59220015387,6965.731372743365,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,56192.09356079932,63891.95938654033,45501.62150935374,55195.224818897805,7540.841786595897,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,56211.231624453365,63804.481128219144,44993.85441615038,55003.1890562743,7726.769245512566,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,56633.532587159876,63462.7462457483,45536.068228711134,55210.7823538731,7387.359016200989,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,56666.97708378889,57567.84587235787,43136.47467353013,52457.099209892294,6600.930361417839,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,57457.34653228256,56810.21358418368,41193.846568573856,51820.468895013364,7518.799630025871,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,53543.714797284985,60319.14721164359,43789.7751925413,52550.87906715663,6784.508182948122,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,39983.96436755952,38947.035454324585,36924.39412931244,38618.46465039885,1270.4885124985412,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,39314.66747251579,39497.68273186953,37232.46190218052,38681.604035521945,1027.4185574399844,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,39036.01267340866,39407.174546282804,36745.06936983723,38396.0855298429,1177.23717644853,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,33899.49212600219,39571.41605654762,39423.01449161808,37631.30755805597,2639.487395979809,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,34458.314643312675,37314.87604227405,41822.89586294339,37865.362182843375,3031.670648157936,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,35479.48863064869,39328.193262421046,38373.017091533045,37726.89966153426,1636.3032798899021,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,33703.46449586978,46146.19886798469,36586.33192267979,38811.99842884475,5317.932130145506,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,32243.69221650267,40137.53155703353,34915.81786124271,35765.6805449263,3278.1981655950963,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,32856.20268479713,39850.56425321915,36097.37787597182,36268.04827132937,2857.9852723370664,False,
